state,0,1,2,3,4,5,6,7,8
eoexoeoxx,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoeeoxxex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexexoeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexexooex,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0
oxxexooex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeooeexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exexooxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxexooxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
oxexooxex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxexooxox,0.0,0.0,-4590.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxxooxox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeexoeoxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeexoeoxe,0.0,-5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeeoxeee,0.0,0.0,-0.51,-3.0,0.0,0.0,0.0,0.0,0.0
exxeoexeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxooeexe,0.0,0.0,0.0,0.0,0.0,3.3,1.1909999999999998,0.0,0.0
xoxooxexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xexooexxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxoeeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeexoeexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeexoeoxx,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0
oeexoxoxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeexoexex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
oeexoexox,0.0,0.3,0.0,0.0,0.0,-0.219,0.0,0.0,0.0
oxexoexox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xexooeexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exxeoooxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoeoeexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoeoxxox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoxxoeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexeoexxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxexoeexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeeoxxoe,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.5754
exeeoxxoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeeoxxoe,0.0,0.0,0.0,-2.7,0.0,0.0,0.0,0.0,0.0
oxexoxxoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoeoxxexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoeoxxoxo,0.0,0.0,-2700.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxxoxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoeoeexe,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexxoeexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeeoxoxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoxoeexe,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0
oexeoeexe,0.0,-3.642,0.0,-2.4,0.0,0.0,0.0,0.0,5.4
oxeeoxxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeexoxoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeexoxee,0.0,0.0,0.0,-3.6,0.0,0.0,0.0,-3.3,0.0
eeoexoxee,0.0,0.0,0.0,4.63474566,0.0,0.0,0.0,3.462,7.234739999999999
eeoxxoxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexxoeeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4,0.0
xeeeoeoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxeeoeoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeeoxoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeeoxexo,0.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
exeeoxexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeexexoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoexexoo,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
xeoexxxoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeooxxxoo,0.0,-2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexeooxex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeoxoeexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeoexoxxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeooeeex,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxeooeeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexeoexoe,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exxeoexoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxeoexoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxeoxxoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeoexoxex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxoexoxox,0.0,0.0,0.0,-4590.0,0.0,0.0,0.0,0.0,0.0
eexeooxxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoxxxeoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxxxooeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2700.0,0.0
xoxxxooxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeoxeeee,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,0.0,0.0
exeoxeeoe,6.972,0.0,0.0,0.0,0.0,0.0,5.48244,0.0,3.6
exeoxeeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeoxeeox,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0
oxeoxexox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxeoxeeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxooxeeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
xxooxeeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexoxxoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeeexeeox,0.0,1.491,0.0,3.3,0.0,0.0,0.0,0.0,0.0
oeexxeeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeexxoeox,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
oexxxoeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexxoxoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexxoxoeo,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exxxoxoeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoooexex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxxooexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxexoeoe,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0
oxxxxoeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxxxoooe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2700.0
oxxxxooox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxeeoexeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoeoexeo,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
xxoxoexeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexxoeexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxexoxeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexexooee,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
eexxxooee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexxxoooe,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xexxxoooe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exoxoeeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexexeoox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexexooox,0.0,5.7,0.0,8.2263,0.0,0.0,0.0,0.0,0.0
exxexooox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxexooox,0.0,0.0,0.0,-2700.0,0.0,0.0,0.0,0.0,0.0
exxoxeoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexxooeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoxxooeex,0.0,0.0,0.0,0.0,0.0,0.0,6.2097,4.109999999999999,0.0
eoxxooxex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeexoxoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exoexoxoe,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoexoxoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoooxxxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.081
eoooxxxxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeoxoxxex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeeoexee,0.0,0.0,0.0,-2.7,0.0,0.0,0.0,0.0,0.0
exexxoeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exexxoooe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
exexxooox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxexxooox,0.0,0.0,-2700.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoxoxeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoeexeeeo,0.0,0.0,0.0,15.943400999999998,0.0,0.0,7.539,0.0,0.0
xoexxeeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoexxeoeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,0.0
xoexxooxo,0.0,0.0,-4590.0,0.0,0.0,0.0,0.0,0.0,0.0
eeexoxeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexxoxeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeeoxeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
xeeeoxeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeexeeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeexeoox,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
oxeexxoox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxeeoeeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoeoeeox,0.0,0.0,0.0,0.729,0.0,0.0,2.7,0.0,0.0
xxoeoexox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoooexox,0.0,0.0,0.0,0.0,0.0,-2700.0,0.0,0.0,0.0
oxoexoxex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxeoxxeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexeoeexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexeooexx,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxeooexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxeooeexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxeoeeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxeooeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxeooxex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxooexxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxeoeoxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxeoooxx,0.0,0.0,0.0,-2700.0,0.0,0.0,0.0,0.0,0.0
eeeoxxoee,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.272
xeeoxxoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxeoxxoeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeexoxeee,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
eexeooxee,3.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xexeooxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeooxexxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoooxexxe,5.7,0.0,0.0,0.0,0.0,1.839,0.0,0.0,31.539
eexxxooox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexxxooox,0.0,-4590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexexooxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exxeooxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exxooxexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoooxxxex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeexoxeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeooxxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
oxeooxxex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeooxxox,0.0,0.0,-2670.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxooxxox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexxxooex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eooexexex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoeexexeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoeoxexeo,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
eoxxooexx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexooexee,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.381,0.0
exxooexee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxoeeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeoxexoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exooxexoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
eoeexxoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexoxeeeo,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeeexoxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeoxeexe,0.0,0.0,0.0,0.0,0.0,-5.609999999999999,-0.51,0.0,0.0
eeeoxoexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoeexoxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeexeoxe,0.0,0.0,-4.59,0.0,0.0,-2.7,0.0,0.0,0.0
xeeoxexoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exoexeeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
eeeoxeoxe,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
xeoexeoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexexoeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeoxeoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeexoxeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoeexxeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeoxeeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeoxxexo,0.0,0.0,-2.4,0.0,0.0,0.0,0.0,0.0,0.0
eeooxxexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexxxoeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexxxooee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexxxooxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxxxooxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeexeexo,-2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeeexeexo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exoexxeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exoexxeoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeoxeeeo,0.0,0.0,0.0,0.0,0.0,3.0,6.81,0.0,0.0
eeeexxoeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeexxoeox,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0
eeexxooox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeexooxe,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
xooexeeee,0.0,0.0,0.0,14.79,0.0,0.0,0.0,0.0,0.0
oxeexeoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoooxeexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeeexeooe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexexeoxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeoxxeeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxoexeeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeoexxeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeexxoeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
xeexxoeoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoeoxexee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oeeexeoex,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0
oeoxxeoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoexxoeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
xoexxoexo,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
oeexxoeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoeexeexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eooexxexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexooexxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeooxexxo,8.1,53.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exooxexxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxeoxo,0.0,0.0,0.0,0.0,0.0,-2700.0,0.0,0.0,0.0
xeeeooxex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxxooeox,0.0,0.0,0.0,0.0,0.0,0.0,-2700.0,0.0,0.0
xxeoxeeoo,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
xxxoxeeoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexxooeox,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
eexxooxox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeexoeox,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
oxeexoxox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooeexeexe,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0
ooxexxoxe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exxexeeoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eexexxooe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oexexeoox,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxexeoox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eeeoxxoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eoooxexxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xeoeoxexe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xooxxeeee,0.0,0.0,0.0,0.0,0.0,-3.0,-5.4,-8.4,0.0
xooxxoeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxoxxeeee,0.0,0.0,0.0,0.0,0.0,0.0,-9.18,-2.4,0.0
oxoxxeeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xooxxeoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeexoeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxexoeee,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
oxxoxoeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxxxoeeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxxxooeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxxeoe,0.0,0.0,0.0,0.0,0.0,0.0,-5.1,0.0,0.0
xoxoxxooe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxexoeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0
xoxexoeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxxxoeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
xoxxxoeoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxexeeeo,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
oxxexeoeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exoxxeeoe,0.1575681012299998,0.0,0.0,0.0,0.0,7.7211387,3.42507810123,0.0,11.4154395633
exoxxoeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exoxxoeox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxooxeeee,0.0,0.0,0.0,0.0,0.0,0.0,-5.4,-2.4,0.0
exoxxeooe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxeeee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0
xoxoxeeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoexeoee,0.0,0.0,0.0,0.0,0.0,-2.7,0.0,0.0,2.7
xxoexooee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxexxeoox,0.0,0.0,-5.1,0.0,0.0,0.0,0.0,0.0,0.0
xxooxeoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxooxxoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxooxxooe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exoxxeeoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoexeoeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeexeoeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exeexooee,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxeexooee,0.0,0.0,0.0,-8.4,0.0,0.0,0.0,-2.7,0.0
xxeexoooe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxoxxeoee,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
oxoexxxoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxexxeoee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7
oxexxeoeo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxexeeoe,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0
xoxexeooe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeoxexee,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
oxeoxoxee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxoexexoe,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0
oxoxxexoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxoxxoxoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4590.0
oeoexxeex,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
oexexeoex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeexeeoe,0.0,0.0,0.0,0.0,0.0,7.21719,0.0,0.0,1.41
oxeexxeoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxeoxxeoe,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,1.7493
oxxoxxeoe,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
ooexxoeex,0.0,0.0,3.3,0.0,0.0,0.0,3.891,0.0,0.0
ooxxxoeex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxxxooex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2700.0,0.0
ooxxxooxx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxooexee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
oxxooexex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
