state,0,1,2,3,4,5,6
xoxoo ox     x ,0.0,0.0,2.1,0.0,0.0,0.0,0.0
xoxoo ox x    x ,0.0,0.0,0.0,0.0,0.0,0.0,-2.1
xoxoo ox x    xo ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox oxoxox x    xo ,0.0,0.0,0.0,0.0,-0.3,0.0,0.0
xoxoox oxoxox x  o  xo ,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999
xoxoox oxoxox x  o  xox ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox oxoxox xoxo  o  xox ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox oxoxox xoxo x o  xox ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox oxoxox xoxo x o o xox ,0.0,0.0,0.0,0.0,0.0,0.0,31.2
xoxoox oxoxox xoxo x o o xoxx ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox oxoxox xoxoo x o o xoxx ,0.0,0.0,0.0,0.0,30.0,0.0,0.0
xoxoox oxoxox xoxoo x ox o xoxx ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxo x    o  ,0.0,3.0,0.0,0.0,0.0,0.0,0.0
xoxo xx    o  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoo xx    o  ,0.0,0.0,0.0,0.0,3.6,0.0,0.0
xoxoo xx   x o  ,0.0,0.0,-1.7999999999999998,0.0,0.0,0.0,0.0
xoxoo xx o  x o  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xxo o  x o  ,0.0,0.0,0.0,0.0,0.0,-1.2,0.0
xoxoox xxo o  x ox  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xxoo o  x ox  ,0.0,0.0,0.0,-3.6,0.0,0.0,0.0
xoxoox xxoo o x x ox  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xxooox o x x ox  ,0.0,0.0,0.0,0.0,0.0,3.0,0.0
xoxoox xxooox o x x oxo  ,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
xoxoox xxooox o x x oxo x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xxooox ooxoxo xxo x oxo x ,0.0,0.0,0.0,0.0,0.0,-3.0,0.0
xoxoox xxooox ooxoxo xxo x oxox x ,0.0,0.0,0.0,0.0,0.0,5.1,0.0
xoxoox xxooox ooxoxo xxo x oxoxo x ,0.0,0.0,0.0,0.0,-3.6,0.0,0.0
xoxoox xxooox ooxoxo xxo xx oxoxo x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o  x   x  ,0.0,0.0,0.0,0.0,0.0,-0.6,0.0
o  x   xo  ,0.0,1.2,0.0,0.0,0.0,0.0,0.0
o x x   xo  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxox x x   xo  ,0.0,0.0,0.0,0.0,0.0,0.0,-1.7999999999999998
ooxox x x   xo o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxoxx xoxo x   xo o ,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0
ooxoxx xoxo x x  xo o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxoxx xoxoo x x  xo o ,0.0,2.4,0.0,0.0,0.0,0.0,0.0
ooxoxx xoxoox x x  xo o ,0.0,0.0,0.0,0.0,0.6,0.0,0.0
ooxoxx xoxoox x x o xo o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxoxx xoxoox xxox x o xo o ,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0
ooxoxx xoxoox xxoxo x o xo o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxo x  o    ,0.0,0.0,0.0,0.0,-0.6,0.0,0.0
xoxo x  o x   ,0.6,0.0,0.0,0.0,0.0,0.0,0.0
xoxoo x  o x   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox x  o x   ,0.0,0.0,0.0,0.0,0.0,0.6,0.0
xoxoox x  o x o  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xxo  o x o  ,0.0,-0.8999999999999999,0.0,0.0,0.0,0.0,0.0
xoxoox xxox  o x o  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xxoxox  o x o  ,0.0,0.0,0.0,0.0,1.5,0.0,0.0
xoxoox xxoxox  o xo o  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxox   o    ,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0
xxox   o o   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxx   o o   ,0.0,0.0,4.2,0.0,0.0,0.0,0.0
xxoxx  o o o   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxo o      ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxo o    x  ,0.0,0.0,0.0,0.6,0.0,0.0,0.0
xxoxo o  o  x  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxox ooxoxo xoxoxo o  x  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxox ooxoxo xoxoxo ox  x  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxox ooxoxo xoxoxo oxoxox oxox x  ,0.0,0.0,0.0,0.0,0.0,0.0,-1.2
xxoxox ooxoxo xoxoxo oxoxox oxox x o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxox ooxoxo xoxoxo oxoxox oxoxxo xxox o ,0.0,0.0,0.0,0.0,0.0,0.0,-1.2
xxoxox ooxoxo xoxoxo oxoxox oxoxxo xxox oo ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxoxox ooxoxo xoxoxo oxoxox oxoxxo xxoxxo oo ,0.0,0.0,0.0,0.0,0.0,0.0,30.9
xxoxox ooxoxo xoxoxo oxoxox oxoxxo xxoxxo oox ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x x   o   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxo x   o   ,0.6,0.0,0.0,0.0,0.0,0.0,0.0
xoxox x   o   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xx   o   ,0.0,0.0,-1.2,0.0,0.0,0.0,0.0
xoxoxo xx o  o   ,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0
xoxoxo xx o x o   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xxox o x o   ,0.0,0.0,0.0,-0.6,0.0,0.0,0.0
xoxoxo xxox o xo o   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xxoxxo ox xo o   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xxoxxo oxo xo o   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xxoxxo oxox xo o   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xxoxxo oxox xo oo   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xxoxxo oxoxx xo oo   ,0.0,0.0,0.0,0.3,0.0,0.0,0.0
xoxoxo xxoxxo oxoxx xoo oo   ,0.0,0.0,0.0,0.0,0.0,0.0,-0.3
xoxoxo xxoxxo oxoxx xoo oo  x ,0.0,0.0,0.0,0.0,0.0,0.3,0.0
xoxoxo xxoxxo oxoxx xoo oo o x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xxoxxo oxoxxx xooo oo o x ,0.0,0.0,0.0,0.0,0.0,0.0,-0.6
xoxoxo xxoxxo oxoxxx xooo oo o xx ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xox x   o   ,0.0,0.0,0.6,0.0,0.0,0.0,0.0
xox x o  o   ,0.0,0.0,0.0,0.0,0.0,0.0,-0.6
xox x o  o  x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo x o  o  x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo x o  o x x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xo o  o x x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xo o  o xx x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xoo o  o xx x ,0.0,0.0,0.0,0.0,-1.7999999999999998,0.0,0.0
xoxoxo xoo o  ox xx x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xoooxo ox  ox xx x ,0.0,0.0,0.0,0.0,0.0,0.0,-0.8999999999999999
xoxoxo xoooxo ox  ox xx xo ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xoooxo oxxo  ox xx xo ,0.0,0.0,-0.6,0.0,0.0,0.0,0.0
xoxoxo xoooxo oxxox  ox xx xo ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoxo xoooxo oxxoxo  ox xx xo ,0.0,0.0,0.0,0.0,-0.8999999999999999,0.0,0.0
xoxoxo xoooxo oxxoxo  oxx xx xo ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xo      ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xo    x  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xo    x o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xoxox    x o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xoxox    xo o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xoxoxx    xo o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xoxoxx  o  xo o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xoxoxx x o  xo o ,0.0,0.0,2.1,0.0,0.0,0.0,0.0
xoxoox xoxoxx xo o  xo o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xoxoxx xox o  xo o ,0.0,0.0,2.1,0.0,0.0,0.0,0.0
xoxoox xoxoxx xoxo o  xo o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xoxoxx xoxox o  xo o ,0.0,0.0,0.0,0.0,0.0,1.5,0.0
xoxoox xoxoxx xoxox o  xoo o ,0.0,0.0,0.0,0.0,0.0,-0.3,0.0
xoxoox xoxoxx xoxox o  xoox o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xoxoxx xoxoxo ox  xoox o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xoxoxx xoxoxo oxo  xoox o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xoxoxx xoxoxo oxox  xoox o ,0.0,0.0,0.0,0.0,0.0,0.0,-3.6
xoxoox xoxoxx xoxoxo oxox  xoox oo ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xoxoxx xoxoxo oxoxxo  xoox oo ,0.0,0.0,0.0,0.0,0.0,0.0,5.7
xoxoox xoxoxx xoxoxo oxoxxo  xoox oox ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xoxoxx xoxoxo oxoxxo oxo xoox oox ,0.0,0.0,0.0,0.0,0.0,6.9,0.0
xoxoox xoxoxx xoxoxo oxoxxo oxo xooxx oox ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox xoxoxx xoxoxo oxoxxo oxoo xooxx oox ,0.0,0.0,0.0,0.0,0.0,7.199999999999999,0.0
xoxoox xoxoxx xoxoxo oxoxxo oxoo xooxxx oox ,0.0,0.0,0.0,0.0,0.0,0.0,-6.6
xoxoox xoxoxx xoxoxo oxoxxo oxoo xooxxx ooxo ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxo   x x  x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxoox oxoxo  x x  x ,0.0,1.5,0.0,0.0,0.0,0.0,0.0
ooxoox oxoxox  x x  x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxoox oxoxox o x x  x ,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999
ooxoox oxoxox o x x  xx ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxoox oxoxox oox x x  xx ,0.0,0.0,0.0,0.0,0.0,1.5,0.0
ooxoox oxoxox oox x x o xx ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxoox oxoxox ooxxox x x o xx ,0.0,0.0,0.0,2.1,0.0,0.0,0.0
ooxoox oxoxox ooxxox xo x o xx ,0.0,0.0,0.0,0.0,0.0,-1.5,0.0
ooxoox oxoxox ooxxox xo x ox xx ,0.0,0.0,0.0,0.0,0.0,1.5,0.0
ooxoox oxoxox ooxxox xo x oxo xx ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxoox oxoxox ooxxox xoxox x oxo xx ,0.0,0.0,0.0,1.5,0.0,0.0,0.0
ooxoox oxoxox ooxxox xoxoxo x oxo xx ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxoox oxoxox ooxxox xoxoxo xxo oxo xx ,0.0,0.0,0.0,0.0,-2.4,0.0,0.0
ooxoox oxoxox ooxxox xoxoxo xxox oxo xx ,0.0,0.0,0.0,0.0,0.0,0.0,4.5
ooxoox oxoxox ooxxox xoxoxo xxox oxo xxo ,0.0,0.0,0.0,0.0,0.0,-0.3,0.0
ooxoox oxoxox ooxxox xoxoxo xxox oxox xxo ,0.0,0.0,0.0,0.0,0.3,0.0,0.0
ooxoox oxoxox ooxxox xoxoxo xxoxo oxox xxo ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oo   x   x ,0.0,0.0,1.2,0.0,0.0,0.0,0.0
oo  x x   x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oooxo  x x   x ,0.0,0.0,0.0,3.6,0.0,0.0,0.0
oooxo  x xx   x ,0.0,-2.4,0.0,0.0,0.0,0.0,0.0
oooxo o x xx   x ,0.0,0.0,5.7,0.0,0.0,0.0,0.0
oooxo o xx xx   x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oooxoo ox xx xx   x ,0.0,0.0,0.0,0.0,0.0,-5.4,0.0
oooxoo ox xx xx  o x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o x  x   o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ox x  x   o ,0.0,0.0,0.0,-1.2,0.0,0.0,0.0
ox x  xo   o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxx x  xo   o ,0.0,-0.6,0.0,0.0,0.0,0.0,0.0
oxx xo  xo   o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxxox xoo  xo   o ,0.0,1.2,0.0,0.0,0.0,0.0,0.0
oxxxox xoox  xo   o ,0.0,0.0,0.0,0.0,-0.6,0.0,0.0
oxxxox xoox  xo o  o ,0.0,0.0,0.0,0.0,0.0,0.6,0.0
oxxxox xoox  xo o x o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oxxxox xooxox  xo o x o ,0.0,0.0,0.0,0.6,0.0,0.0,0.0
oxxxox xooxox  xoo o x o ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxo   x    ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox oxo  x    ,0.0,0.0,0.0,0.0,0.6,0.0,0.0
xoxoox oxo  x x   ,0.0,2.4,0.0,0.0,0.0,0.0,0.0
xoxoox oxoo  x x   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoox oxoox  x x   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xo x    oox  ,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0
xo x   x oox  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoo x   x oox  ,0.0,0.0,0.0,0.0,2.4,0.0,0.0
xoo x   xx oox  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoooxo x   xx oox  ,0.0,0.0,0.0,0.0,0.0,0.0,3.0
xoooxo x   xx oox x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoooxo xoxoxo xo  xx oox x ,0.0,0.0,0.0,0.0,0.0,2.7,0.0
xoooxo xoxoxo xo  xx ooxx x ,0.0,0.0,0.0,0.0,-1.5,0.0,0.0
xoooxo xoxoxo xo  xxo ooxx x ,0.0,0.0,1.5,0.0,0.0,0.0,0.0
xoooxo xoxoxo xox  xxo ooxx x ,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0
xoooxo xoxoxo xox  xxoo ooxx x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoooxo xoxoxo xoxxox  xxoo ooxx x ,0.0,0.0,0.0,0.0,0.0,5.4,0.0
xoooxo xoxoxo xoxxox  xxoo ooxxo x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxxoo  x  o   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxxoo x x  o   ,0.0,0.0,0.0,0.0,0.0,-1.5,0.0
xoxxoo x x  o o  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxxoo xxox x  o o  ,0.0,0.0,0.0,0.0,0.0,-3.6,0.0
xoxxoo xxox x  o oo  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxxoo xxoxxo xxo  o oo  ,0.0,0.0,0.0,32.1,0.0,0.0,0.0
xoxxoo xxoxxo xxo x o oo  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoo x      ,0.0,0.0,0.0,1.5,0.0,0.0,0.0
xoo x  x    ,0.0,0.0,0.0,0.0,0.0,-1.5,0.0
xoo x  x  o  ,2.7,0.0,0.0,0.0,0.0,0.0,0.0
xoox x  x  o  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xooxo x  x  o  ,0.0,3.9,0.0,0.0,0.0,0.0,0.0
xooxo xx  x  o  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xooxoo xx  x  o  ,0.0,0.0,33.3,0.0,0.0,0.0,0.0
xooxoo xx x x  o  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
   xo    ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xox   xo    ,0.0,0.0,0.0,0.6,0.0,0.0,0.0
xox   xoo    ,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
xox x  xoo    ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxo x  xoo    ,0.0,3.9,0.0,0.0,0.0,0.0,0.0
xoxo xx  xoo    ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxoo xx  xoo    ,0.0,0.0,0.0,5.4,0.0,0.0,0.0
xoxoo xx  xoox    ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xx o  o    ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxxo o  o    ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxxo o x o    ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxxoox o x o    ,0.0,0.0,0.0,0.0,0.0,0.6,0.0
xxxoox o x o  o  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xxxoox ox x o  o  ,0.0,0.0,0.0,0.0,0.0,-1.5,0.0
xxxoox ox x o  oo  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xo     x  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xo    o x  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xox    o x  ,0.0,0.0,0.6,0.0,0.0,0.0,0.0
xox  o  o x  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxx  o  o x  ,0.0,0.0,0.0,0.0,0.6,0.0,0.0
xoxx  o  oo x  ,0.3,0.0,0.0,0.0,0.0,0.0,0.0
xoxxx  o  oo x  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxxxo xox o  oo x  ,0.0,0.0,0.0,0.0,1.5,0.0,0.0
xoxxxo xox o  ooo x  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxxxo xoxxox ooxo  ooo x  ,0.0,0.0,-1.5,0.0,0.0,0.0,0.0
xoxxxo xoxxox ooxox  ooo x  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xoxxxo xoxxox ooxoxo x ooo x  ,0.0,0.0,0.0,63.0,0.0,0.0,0.0
xoxxxo xoxxox ooxoxo xo ooo x  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oox   x x   ,0.0,0.0,-0.6,0.0,0.0,0.0,0.0
oox  o x x   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxxo  o x x   ,1.2,0.0,0.0,0.0,0.0,0.0,0.0
ooxxox  o x x   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxxox ox o x x   ,0.0,0.0,0.0,0.0,-1.2,0.0,0.0
ooxxox ox o x xo   ,0.0,0.0,2.7,0.0,0.0,0.0,0.0
ooxxox ox ox x xo   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxxox oxox ox x xo   ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxxox oxox ox xo xo   ,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999
ooxxox oxox ox xo xo  x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxxox oxoxox ox xo xo  x ,0.0,0.0,-0.3,0.0,0.0,0.0,0.0
ooxxox oxoxox oxo xo xo  x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxxox oxoxox oxoxo xo xo  x ,0.0,0.0,0.0,0.0,1.5,0.0,0.0
ooxxox oxoxox oxoxo xo xox  x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ooxxox oxoxox oxoxoo xoxo xox  x ,0.0,0.0,0.0,0.0,0.0,27.9,0.0
ooxxox oxoxox oxoxoo xoxo xox x x ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
